study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA301002	SAMN04229170	SRS1153520	SRX1420435	SRR2906284	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906284/SRR2906284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906284/SRR2906284_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906284/SRR2906284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906284/SRR2906284_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906284	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906284		
PRJNA301002	SAMN04229171	SRS1153519	SRX1420436	SRR2906285	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906285/SRR2906285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906285/SRR2906285_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906285/SRR2906285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906285/SRR2906285_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906285	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906285		
PRJNA301002	SAMN04229172	SRS1153521	SRX1420437	SRR2906286	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906286/SRR2906286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906286/SRR2906286_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906286/SRR2906286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906286/SRR2906286_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906286	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906286		
PRJNA301002	SAMN04229173	SRS1153518	SRX1420438	SRR2906287	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906287/SRR2906287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906287/SRR2906287_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906287/SRR2906287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906287/SRR2906287_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906287	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906287		
PRJNA301002	SAMN04229174	SRS1153517	SRX1420439	SRR2906288	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906288/SRR2906288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906288/SRR2906288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906288/SRR2906288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906288/SRR2906288_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906288	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906288		
PRJNA301002	SAMN04229175	SRS1153516	SRX1420440	SRR2906289	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906289/SRR2906289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906289/SRR2906289_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906289/SRR2906289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906289/SRR2906289_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906289	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906289		
PRJNA301002	SAMN04229176	SRS1153515	SRX1420441	SRR2906290	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906290/SRR2906290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906290/SRR2906290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906290/SRR2906290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906290/SRR2906290_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906290	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906290		
PRJNA301002	SAMN04229177	SRS1153514	SRX1420442	SRR2906291	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906291/SRR2906291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906291/SRR2906291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906291/SRR2906291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906291/SRR2906291_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906291	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906291		
PRJNA301002	SAMN04229178	SRS1153513	SRX1420443	SRR2906292	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906292/SRR2906292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906292/SRR2906292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906292/SRR2906292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906292/SRR2906292_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906292	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906292		
PRJNA301002	SAMN04229179	SRS1153512	SRX1420444	SRR2906293	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906293/SRR2906293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906293/SRR2906293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906293/SRR2906293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906293/SRR2906293_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906293	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906293		
PRJNA301002	SAMN04229180	SRS1153511	SRX1420445	SRR2906294	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906294/SRR2906294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906294/SRR2906294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906294/SRR2906294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906294/SRR2906294_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906294	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906294		
PRJNA301002	SAMN04229181	SRS1153510	SRX1420446	SRR2906295	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906295/SRR2906295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906295/SRR2906295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906295/SRR2906295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906295/SRR2906295_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906295	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906295		
PRJNA301002	SAMN04229182	SRS1153509	SRX1420447	SRR2906296	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906296/SRR2906296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906296/SRR2906296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906296/SRR2906296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906296/SRR2906296_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906296	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906296		
PRJNA301002	SAMN04229183	SRS1153508	SRX1420448	SRR2906297	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906297/SRR2906297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906297/SRR2906297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906297/SRR2906297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906297/SRR2906297_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906297	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906297		
PRJNA301002	SAMN04229184	SRS1153505	SRX1420449	SRR2906298	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906298/SRR2906298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906298/SRR2906298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906298/SRR2906298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906298/SRR2906298_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906298	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906298		
PRJNA301002	SAMN04229185	SRS1153504	SRX1420450	SRR2906299	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906299/SRR2906299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906299/SRR2906299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906299/SRR2906299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906299/SRR2906299_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906299	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906299		
PRJNA301002	SAMN04229186	SRS1153506	SRX1420451	SRR2906300	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906300/SRR2906300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906300/SRR2906300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906300/SRR2906300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906300/SRR2906300_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906300	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906300		
PRJNA301002	SAMN04229187	SRS1153507	SRX1420452	SRR2906301	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906301/SRR2906301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906301/SRR2906301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906301/SRR2906301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906301/SRR2906301_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906301	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906301		
PRJNA301002	SAMN04229188	SRS1153503	SRX1420453	SRR2906302	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906302/SRR2906302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906302/SRR2906302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906302/SRR2906302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906302/SRR2906302_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906302	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906302		
PRJNA301002	SAMN04229189	SRS1153502	SRX1420454	SRR2906303	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906303/SRR2906303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906303/SRR2906303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906303/SRR2906303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906303/SRR2906303_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906303	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906303		
PRJNA301002	SAMN04229190	SRS1153501	SRX1420455	SRR2906304	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906304/SRR2906304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906304/SRR2906304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906304/SRR2906304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906304/SRR2906304_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906304	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906304		
PRJNA301002	SAMN04229191	SRS1153500	SRX1420456	SRR2906305	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906305/SRR2906305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906305/SRR2906305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906305/SRR2906305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906305/SRR2906305_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906305	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906305		
PRJNA301002	SAMN04229192	SRS1153499	SRX1420457	SRR2906306	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906306/SRR2906306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906306/SRR2906306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906306/SRR2906306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906306/SRR2906306_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906306	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906306		
PRJNA301002	SAMN04229193	SRS1153498	SRX1420458	SRR2906307	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906307/SRR2906307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906307/SRR2906307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906307/SRR2906307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906307/SRR2906307_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906307	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906307		
PRJNA301002	SAMN04229194	SRS1153497	SRX1420459	SRR2906308	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906308/SRR2906308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906308/SRR2906308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906308/SRR2906308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906308/SRR2906308_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906308	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906308		
PRJNA301002	SAMN04229195	SRS1153496	SRX1420460	SRR2906309	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906309/SRR2906309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906309/SRR2906309_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906309/SRR2906309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906309/SRR2906309_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906309	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906309		
PRJNA301002	SAMN04229196	SRS1153495	SRX1420461	SRR2906310	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906310/SRR2906310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906310/SRR2906310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906310/SRR2906310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906310/SRR2906310_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906310	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906310		
PRJNA301002	SAMN04229197	SRS1153494	SRX1420462	SRR2906311	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906311/SRR2906311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906311/SRR2906311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906311/SRR2906311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906311/SRR2906311_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906311	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906311		
PRJNA301002	SAMN04229198	SRS1153493	SRX1420463	SRR2906312	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906312/SRR2906312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906312/SRR2906312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906312/SRR2906312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/002/SRR2906312/SRR2906312_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906312	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/002/SRR2906312		
PRJNA301002	SAMN04229199	SRS1153492	SRX1420464	SRR2906313	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906313/SRR2906313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906313/SRR2906313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906313/SRR2906313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/003/SRR2906313/SRR2906313_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906313	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/003/SRR2906313		
PRJNA301002	SAMN04229200	SRS1153491	SRX1420465	SRR2906314	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906314/SRR2906314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906314/SRR2906314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906314/SRR2906314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/004/SRR2906314/SRR2906314_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906314	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/004/SRR2906314		
PRJNA301002	SAMN04229201	SRS1153490	SRX1420466	SRR2906315	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906315/SRR2906315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906315/SRR2906315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906315/SRR2906315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/005/SRR2906315/SRR2906315_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906315	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/005/SRR2906315		
PRJNA301002	SAMN04229202	SRS1153489	SRX1420467	SRR2906316	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906316/SRR2906316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906316/SRR2906316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906316/SRR2906316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/006/SRR2906316/SRR2906316_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906316	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/006/SRR2906316		
PRJNA301002	SAMN04229203	SRS1153488	SRX1420468	SRR2906317	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906317/SRR2906317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906317/SRR2906317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906317/SRR2906317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/007/SRR2906317/SRR2906317_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906317	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/007/SRR2906317		
PRJNA301002	SAMN04229204	SRS1153487	SRX1420469	SRR2906318	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906318/SRR2906318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906318/SRR2906318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906318/SRR2906318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/008/SRR2906318/SRR2906318_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906318	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/008/SRR2906318		
PRJNA301002	SAMN04229205	SRS1153486	SRX1420470	SRR2906319	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906319/SRR2906319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906319/SRR2906319_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906319/SRR2906319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/009/SRR2906319/SRR2906319_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906319	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/009/SRR2906319		
PRJNA301002	SAMN04229206	SRS1153485	SRX1420471	SRR2906320	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906320/SRR2906320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906320/SRR2906320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906320/SRR2906320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/000/SRR2906320/SRR2906320_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906320	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/000/SRR2906320		
PRJNA301002	SAMN04229207	SRS1153484	SRX1420472	SRR2906321	8049	Gadus morhua	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906321/SRR2906321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906321/SRR2906321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906321/SRR2906321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR290/001/SRR2906321/SRR2906321_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906321	ftp.sra.ebi.ac.uk/vol1/srr/SRR290/001/SRR2906321		
