study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB12469	SAMEA4028814	ERS1199924	ERX1545050	ERR1473903	990972	Chatrabus melanurus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473903/ERR1473903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473903/ERR1473903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473903/ERR1473903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473903/ERR1473903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473903/6_Index_20.40_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473903/6_Index_20.40_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473903/6_Index_20.40_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473903/6_Index_20.40_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473903	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473903		
PRJEB12469	SAMEA4028815	ERS1199925	ERX1545051	ERR1473904	8236	Thunnus albacares	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473904/ERR1473904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473904/ERR1473904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473904/ERR1473904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473904/ERR1473904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473904/HI.0870.002.Index_15.fish_83_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473904/HI.0870.002.Index_15.fish_83_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473904/HI.0870.002.Index_15.fish_83_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473904/HI.0870.002.Index_15.fish_83_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473904	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473904		
PRJEB12469	SAMEA4028816	ERS1199926	ERX1545052	ERR1473905	1365564	Lesueurigobius sanzi	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473905/ERR1473905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473905/ERR1473905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473905/ERR1473905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473905/ERR1473905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473905/Fish_96_5G_2_GTCCGC_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473905/Fish_96_5G_2_GTCCGC_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473905/Fish_96_5G_2_GTCCGC_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473905/Fish_96_5G_2_GTCCGC_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473905	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473905		
PRJEB12469	SAMEA4028816	ERS1199926	ERX1545053	ERR1473906	1365564	Lesueurigobius sanzi	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473906/ERR1473906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473906/ERR1473906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473906/ERR1473906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473906/ERR1473906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473906/Fish_96_5G_2_GTCCGC_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473906/Fish_96_5G_2_GTCCGC_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473906/Fish_96_5G_2_GTCCGC_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473906/Fish_96_5G_2_GTCCGC_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473906	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473906		
PRJEB12469	SAMEA4028816	ERS1199926	ERX1545054	ERR1473907	1365564	Lesueurigobius sanzi	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473907/ERR1473907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473907/ERR1473907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473907/ERR1473907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473907/ERR1473907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473907/Fish_96_5G_GTCCGC_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473907/Fish_96_5G_GTCCGC_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473907/Fish_96_5G_GTCCGC_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473907/Fish_96_5G_GTCCGC_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473907	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473907		
PRJEB12469	SAMEA4028816	ERS1199926	ERX1545055	ERR1473908	1365564	Lesueurigobius sanzi	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473908/ERR1473908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473908/ERR1473908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473908/ERR1473908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473908/ERR1473908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473908/Fish_96_5G_GTCCGC_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473908/Fish_96_5G_GTCCGC_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473908/Fish_96_5G_GTCCGC_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473908/Fish_96_5G_GTCCGC_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473908	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473908		
PRJEB12469	SAMEA4028817	ERS1199927	ERX1545056	ERR1473909	8168	Perca fluviatilis	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473909/ERR1473909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473909/ERR1473909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473909/ERR1473909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473909/ERR1473909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473909/2_Index_25.55_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473909/2_Index_25.55_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473909/2_Index_25.55_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473909/2_Index_25.55_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473909	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473909		
PRJEB12469	SAMEA4028818	ERS1199928	ERX1545057	ERR1473910	8097	Myoxocephalus scorpius	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473910/ERR1473910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473910/ERR1473910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473910/ERR1473910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473910/ERR1473910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473910/HI.0870.008.Index_19.fish_91_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473910/HI.0870.008.Index_19.fish_91_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473910/HI.0870.008.Index_19.fish_91_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473910/HI.0870.008.Index_19.fish_91_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473910	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473910		
PRJEB12469	SAMEA4028819	ERS1199929	ERX1545058	ERR1473911	394699	Sebastes norvegicus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473911/ERR1473911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473911/ERR1473911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473911/ERR1473911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473911/ERR1473911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473911/2_Index_27.56_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473911/2_Index_27.56_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473911/2_Index_27.56_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473911/2_Index_27.56_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473911	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473911		
PRJEB12469	SAMEA4028820	ERS1199930	ERX1545059	ERR1473912	36190	Chaenocephalus aceratus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473912/ERR1473912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473912/ERR1473912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473912/ERR1473912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473912/ERR1473912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473912/4_Index_22.61_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473912/4_Index_22.61_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473912/4_Index_22.61_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473912/4_Index_22.61_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473912	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473912		
PRJEB12469	SAMEA4028820	ERS1199930	ERX1545060	ERR1473913	36190	Chaenocephalus aceratus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473913/ERR1473913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473913/ERR1473913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473913/ERR1473913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473913/ERR1473913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473913/HI.0596.005.Index_22.61_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473913/HI.0596.005.Index_22.61_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473913/HI.0596.005.Index_22.61_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473913/HI.0596.005.Index_22.61_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473913	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473913		
PRJEB12469	SAMEA4028820	ERS1199930	ERX1545061	ERR1473914	36190	Chaenocephalus aceratus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473914/ERR1473914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473914/ERR1473914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473914/ERR1473914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473914/ERR1473914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473914/HI.0596.006.Index_22.61_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473914/HI.0596.006.Index_22.61_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473914/HI.0596.006.Index_22.61_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473914/HI.0596.006.Index_22.61_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473914	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473914		
PRJEB12469	SAMEA4028821	ERS1199931	ERX1545062	ERR1473915	171736	Symphodus melops	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473915/ERR1473915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473915/ERR1473915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473915/ERR1473915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473915/ERR1473915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473915/HI.0870.006.Index_19.fish_89_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473915/HI.0870.006.Index_19.fish_89_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473915/HI.0870.006.Index_19.fish_89_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473915/HI.0870.006.Index_19.fish_89_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473915	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473915		
PRJEB12469	SAMEA4028822	ERS1199932	ERX1545063	ERR1473916	50595	Spondyliosoma cantharus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473916/ERR1473916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473916/ERR1473916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473916/ERR1473916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473916/ERR1473916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473916/HI.0870.002.Index_14.fish_81_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473916/HI.0870.002.Index_14.fish_81_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473916/HI.0870.002.Index_14.fish_81_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473916/HI.0870.002.Index_14.fish_81_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473916	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473916		
PRJEB12469	SAMEA4028823	ERS1199933	ERX1545064	ERR1473917	241820	Antennarius striatus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473917/ERR1473917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473917/ERR1473917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473917/ERR1473917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473917/ERR1473917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473917/2_Index_22.52_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473917/2_Index_22.52_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473917/2_Index_22.52_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473917/2_Index_22.52_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473917	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473917		
PRJEB12469	SAMEA4028824	ERS1199934	ERX1545065	ERR1473918	179366	Selene dorsalis	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473918/ERR1473918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473918/ERR1473918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473918/ERR1473918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473918/ERR1473918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473918/HI.0870.008.Index_16.fish_86_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473918/HI.0870.008.Index_16.fish_86_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473918/HI.0870.008.Index_16.fish_86_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473918/HI.0870.008.Index_16.fish_86_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473918	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473918		
PRJEB12469	SAMEA4028825	ERS1199935	ERX1545066	ERR1473919	243708	Helostoma temminkii	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473919/ERR1473919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473919/ERR1473919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473919/ERR1473919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473919/ERR1473919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473919/HI.0870.006.Index_16.fish_84_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473919/HI.0870.006.Index_16.fish_84_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473919/HI.0870.006.Index_16.fish_84_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473919/HI.0870.006.Index_16.fish_84_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473919	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473919		
PRJEB12469	SAMEA4028826	ERS1199936	ERX1545067	ERR1473920	64144	Anabas testudineus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473920/ERR1473920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473920/ERR1473920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473920/ERR1473920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473920/ERR1473920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473920/HI.0870.007.Index_16.fish_85_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473920/HI.0870.007.Index_16.fish_85_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473920/HI.0870.007.Index_16.fish_85_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473920/HI.0870.007.Index_16.fish_85_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473920	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473920		
PRJEB12469	SAMEA4028827	ERS1199937	ERX1545068	ERR1473921	171872	Parablennius parvicornis	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473921/ERR1473921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473921/ERR1473921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473921/ERR1473921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473921/ERR1473921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473921/HI.0870.007.Index_19.fish_88_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473921/HI.0870.007.Index_19.fish_88_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473921/HI.0870.007.Index_19.fish_88_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473921/HI.0870.007.Index_19.fish_88_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473921	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473921		
PRJEB12469	SAMEA4028828	ERS1199938	ERX1545069	ERR1473922	91607	Chromis chromis	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473922/ERR1473922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473922/ERR1473922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473922/ERR1473922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473922/ERR1473922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473922/HI.0870.006.Index_18.fish_87_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473922/HI.0870.006.Index_18.fish_87_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473922/HI.0870.006.Index_18.fish_87_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473922/HI.0870.006.Index_18.fish_87_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473922	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473922		
PRJEB12469	SAMEA4028829	ERS1199939	ERX1545070	ERR1473923	280673	Pseudochromis fuscus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473923/ERR1473923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473923/ERR1473923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473923/ERR1473923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473923/ERR1473923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473923/HI.0870.008.Index_18.fish_90_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473923/HI.0870.008.Index_18.fish_90_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473923/HI.0870.008.Index_18.fish_90_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473923/HI.0870.008.Index_18.fish_90_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473923	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473923		
